AIRPORT_NAME,STATE,COUNTRY,MONTH_x,AIRPORT_SPIKE,COVID_MONTH,COVID_SPIKE
"Syracuse, NY: Syracuse Hancock International",NEW YORK,USA,2021-12,0,2022-01,9582384.0
"Tallahassee, FL: Tallahassee International",FLORIDA,USA,2021-12,0,2022-01,5798215.0
"Tampa, FL: Tampa International",FLORIDA,USA,2021-12,51900,2022-01,14406735.0
"Toledo, OH: Eugene F Kranz Toledo Express",OHIO,USA,2021-12,0,2022-01,7400743.0
"Tucson, AZ: Tucson International",ARIZONA,USA,2021-12,153,2022-01,7841231.0
"Tullahoma, TN: Arnold AFB",TENNESSEE,USA,2021-12,0,2022-01,2294922.0
"Tulsa, OK: Tulsa International",OKLAHOMA,USA,2021-12,0,2022-01,8838337.0
"Twin Falls, ID: Joslin Field - Magic Valley Regional",IDAHO,USA,2021-12,0,2022-01,1473645.0
"Waco, TX: Waco Regional",TEXAS,USA,2021-12,0,2022-01,2145427.0
"Washington, DC: Ronald Reagan Washington National",DISTRICT OF COLUMBIA,USA,2021-12,6411,2022-01,16013740.0
"West Palm Beach/Palm Beach, FL: Palm Beach International",FLORIDA,USA,2021-12,4565,2022-01,13015334.0
"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",TEXAS,USA,2021-12,0,2022-01,3083241.0
"Wichita, KS: Wichita Dwight D Eisenhower National",KANSAS,USA,2021-12,0,2022-01,6478128.0
"Wilmington, NC: Wilmington International",NORTH CAROLINA,USA,2021-12,0,2022-01,4951599.0
"Yakima, WA: Yakima Air Terminal/McAllister Field",WASHINGTON,USA,2021-12,0,2022-01,2430234.0
"Yuma, AZ: Yuma MCAS/Yuma International",ARIZONA,USA,2021-12,0,2022-01,3086785.0
"Abilene, TX: Abilene Regional",TEXAS,USA,2022-01,0,2022-02,1328133.0
"Akron, OH: Akron-Canton Regional",OHIO,USA,2022-01,0,2022-02,12066948.0
"Albany, NY: Albany International",NEW YORK,USA,2022-01,0,2022-02,10015755.0
"Albuquerque, NM: Albuquerque International Sunport",NEW MEXICO,USA,2022-01,0,2022-02,7863100.0
"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",PENNSYLVANIA,USA,2022-01,0,2022-02,13705444.0
"Amarillo, TX: Rick Husband Amarillo International",TEXAS,USA,2022-01,0,2022-02,3545733.0
"Atlanta, GA: Hartsfield-Jackson Atlanta International",GEORGIA,USA,2022-01,573229,2022-02,11738337.0
"Atlantic City, NJ: Atlantic City International",NEW JERSEY,USA,2022-01,333,2022-02,2484680.0
"Augusta, GA: Augusta Regional at Bush Field",GEORGIA,USA,2022-01,399,2022-02,6110717.0
"Austin, TX: Austin - Bergstrom International",TEXAS,USA,2022-01,35012,2022-02,12493311.0
"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",MARYLAND,USA,2022-01,60321,2022-02,9147614.0
"Bangor, ME: Bangor International",MAINE,USA,2022-01,1729,2022-02,1116975.0
"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",LOUISIANA,USA,2022-01,0,2022-02,137638.0
"Bellingham, WA: Bellingham International",WASHINGTON,USA,2022-01,0,2022-02,1596596.0
"Bend/Redmond, OR: Roberts Field",OREGON,USA,2022-01,32,2022-02,4334682.0
"Billings, MT: Billings Logan International",MONTANA,USA,2022-01,0,2022-02,1825354.0
"Birmingham, AL: Birmingham-Shuttlesworth International",ALABAMA,USA,2022-01,591,2022-02,5834145.0
"Bismarck/Mandan, ND: Bismarck Municipal",NORTH DAKOTA,USA,2022-01,0,2022-02,1470155.0
"Boise, ID: Boise Air Terminal",IDAHO,USA,2022-01,0,2022-02,5569715.0
"Boston, MA: Logan International",MASSACHUSETTS,USA,2022-01,221267,2022-02,17613005.0
"Bozeman, MT: Bozeman Yellowstone International",MONTANA,USA,2022-01,0,2022-02,1442599.0
"Bristol/Johnson City/Kingsport, TN: Tri Cities",TENNESSEE,USA,2022-01,0,2022-02,9910366.0
"Brownsville, TX: Brownsville South Padre Island International",TEXAS,USA,2022-01,0,2022-02,2689223.0
"Buffalo, NY: Buffalo Niagara International",NEW YORK,USA,2022-01,0,2022-02,6346534.0
"Burbank, CA: Bob Hope",CALIFORNIA,USA,2022-01,384,2022-02,5204125.0
"Burlington, VT: Burlington International",VERMONT,USA,2022-01,0,2022-02,1914917.0
"Camp Springs, MD: Joint Base Andrews",MARYLAND,USA,2022-01,0,2022-02,7833996.0
"Casper, WY: Casper/Natrona County International",WYOMING,USA,2022-01,0,2022-02,1247424.0
"Cedar Rapids/Iowa City, IA: The Eastern Iowa",IOWA,USA,2022-01,0,2022-02,3547568.0
"Charleston, SC: Charleston AFB/International",SOUTH CAROLINA,USA,2022-01,0,2022-02,6252177.0
"Charlotte, NC: Charlotte Douglas International",NORTH CAROLINA,USA,2022-01,161494,2022-02,33024345.0
"Chattanooga, TN: Lovell Field",TENNESSEE,USA,2022-01,0,2022-02,5416593.0
"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",WYOMING,USA,2022-01,0,2022-02,2734346.0
"Chicago, IL: Chicago Midway International",ILLINOIS,USA,2022-01,51974,2022-02,49614888.0
"Cincinnati, OH: Cincinnati/Northern Kentucky International",OHIO,USA,2022-01,4212,2022-02,9767770.0
"Cleveland, OH: Cleveland-Hopkins International",OHIO,USA,2022-01,8580,2022-02,11306949.0
"College Station/Bryan, TX: Easterwood Field",TEXAS,USA,2022-01,0,2022-02,4099905.0
"Colorado Springs, CO: City of Colorado Springs Municipal",COLORADO,USA,2022-01,0,2022-02,290665.0
"Columbia, SC: Columbia Metropolitan",SOUTH CAROLINA,USA,2022-01,136,2022-02,8357876.0
"Columbus, GA: Columbus Airport",GEORGIA,USA,2022-01,0,2022-02,4621798.0
"Columbus, OH: John Glenn Columbus International",OHIO,USA,2022-01,2707,2022-02,14450563.0
"Corpus Christi, TX: Corpus Christi International",TEXAS,USA,2022-01,122,2022-02,4069143.0
"Dallas/Fort Worth, TX: Dallas/Fort Worth International",TEXAS,USA,2022-01,543875,2022-02,48499084.0
"Dayton, OH: James M Cox/Dayton International",OHIO,USA,2022-01,0,2022-02,9886757.0
"Daytona Beach, FL: Daytona Beach International",FLORIDA,USA,2022-01,0,2022-02,605610.0
"Denver, CO: Denver International",COLORADO,USA,2022-01,194656,2022-02,15163180.0
"Des Moines, IA: Des Moines International",IOWA,USA,2022-01,0,2022-02,5804267.0
"Detroit, MI: Detroit Metro Wayne County",MICHIGAN,USA,2022-01,112632,2022-02,30249384.0
"Duluth, MN: Duluth International",MINNESOTA,USA,2022-01,0,2022-02,2099645.0
"El Paso, TX: El Paso International",TEXAS,USA,2022-01,0,2022-02,6876901.0
"Erie, PA: Erie International/Tom Ridge Field",PENNSYLVANIA,USA,2022-01,0,2022-02,1751272.0
"Everett, WA: Snohomish County",WASHINGTON,USA,2022-01,0,2022-02,4638106.0
"Fargo, ND: Hector International",NORTH DAKOTA,USA,2022-01,0,2022-02,4029136.0
"Flint, MI: Bishop International",MICHIGAN,USA,2022-01,0,2022-02,10101984.0
"Fort Lauderdale, FL: Fort Lauderdale Executive",FLORIDA,USA,2022-01,1511,2022-02,16468078.0
"Fort Myers, FL: Southwest Florida International",FLORIDA,USA,2022-01,17702,2022-02,9060217.0
"Fort Smith, AR: Fort Smith Regional",ARKANSAS,USA,2022-01,0,2022-02,6647513.0
"Fresno, CA: Fresno Yosemite International",CALIFORNIA,USA,2022-01,28879,2022-02,13413733.0
"Gary, IN: Gary/Chicago International",INDIANA,USA,2022-01,0,2022-02,3134896.0
"Grand Forks, ND: Grand Forks International",NORTH DAKOTA,USA,2022-01,0,2022-02,1092221.0
"Grand Junction, CO: Grand Junction Regional",COLORADO,USA,2022-01,0,2022-02,2120203.0
"Grand Rapids, MI: Gerald R. Ford International",MICHIGAN,USA,2022-01,0,2022-02,10347826.0
"Great Falls, MT: Great Falls International",MONTANA,USA,2022-01,0,2022-02,1399186.0
"Green Bay, WI: Green Bay Austin Straubel International",WISCONSIN,USA,2022-01,0,2022-02,11412175.0
"Harlingen/San Benito, TX: Valley International",TEXAS,USA,2022-01,4753,2022-02,184583.0
"Harrisburg, PA: Harrisburg International",PENNSYLVANIA,USA,2022-01,0,2022-02,17519857.0
"Hayden, CO: Yampa Valley",COLORADO,USA,2022-01,0,2022-02,1471030.0
"Hays, KS: Hays Regional",KANSAS,USA,2022-01,0,2022-02,1434750.0
"Houston, TX: George Bush Intercontinental/Houston",TEXAS,USA,2022-01,622161,2022-02,42062757.0
"Huntsville, AL: Huntsville International-Carl T Jones Field",ALABAMA,USA,2022-01,0,2022-02,7845196.0
"Idaho Falls, ID: Idaho Falls Regional",IDAHO,USA,2022-01,0,2022-02,2118053.0
"Indianapolis, IN: Indianapolis International",INDIANA,USA,2022-01,7913,2022-02,11141305.0
"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",MISSISSIPPI,USA,2022-01,0,2022-02,6124440.0
"Jacksonville, FL: Jacksonville International",FLORIDA,USA,2022-01,347,2022-02,11129755.0
"Kalamazoo, MI: Kalamazoo/Battle Creek International",MICHIGAN,USA,2022-01,0,2022-02,3393897.0
"Kalispell, MT: Glacier Park International",MONTANA,USA,2022-01,0,2022-02,1811360.0
"Kanab, UT: Kanab Municipal",UTAH,USA,2022-01,0,2022-02,158855.0
"Kansas City, MO: Kansas City International",MISSOURI,USA,2022-01,6511,2022-02,16917268.0
"Killeen, TX: Robert Gray AAF",TEXAS,USA,2022-01,0,2022-02,2477680.0
"Knoxville, TN: McGhee Tyson",TENNESSEE,USA,2022-01,55,2022-02,9755187.0
"Lafayette, IN: Purdue University",INDIANA,USA,2022-01,0,2022-02,5813039.0
"Lake Charles, LA: Lake Charles Regional",LOUISIANA,USA,2022-01,0,2022-02,93212.0
"Laredo, TX: Laredo International",TEXAS,USA,2022-01,2455,2022-02,3572357.0
"Las Vegas, NV: Harry Reid International",NEVADA,USA,2022-01,102855,2022-02,14297831.0
"Lexington, KY: Blue Grass",KENTUCKY,USA,2022-01,0,2022-02,6146572.0
"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",ARKANSAS,USA,2022-01,0,2022-02,9210859.0
"Longview, TX: East Texas Regional",TEXAS,USA,2022-01,0,2022-02,4420623.0
"Los Angeles, CA: Los Angeles International",CALIFORNIA,USA,2022-01,840129,2022-02,80792495.0
"Louisville, KY: Louisville Muhammad Ali International",KENTUCKY,USA,2022-01,0,2022-02,15343553.0
"Lubbock, TX: Lubbock Preston Smith International",TEXAS,USA,2022-01,0,2022-02,3844897.0
"Madison, WI: Dane County Regional-Truax Field",WISCONSIN,USA,2022-01,0,2022-02,5230425.0
"Manchester, NH: Manchester Boston Regional",NEW HAMPSHIRE,USA,2022-01,0,2022-02,4787952.0
"Marietta, GA: Dobbins ARB",GEORGIA,USA,2022-01,99,2022-02,14228861.0
"Melbourne, FL: Melbourne Orlando International",FLORIDA,USA,2022-01,0,2022-02,4492693.0
"Memphis, TN: Memphis International",TENNESSEE,USA,2022-01,0,2022-02,16414959.0
"Miami, FL: Miami International",FLORIDA,USA,2022-01,1418034,2022-02,32306629.0
"Midland/Odessa, TX: Midland International Air and Space Port",TEXAS,USA,2022-01,45,2022-02,3539852.0
"Milwaukee, WI: General Mitchell International",WISCONSIN,USA,2022-01,2521,2022-02,15949975.0
"Minneapolis, MN: Minneapolis-St Paul International",MINNESOTA,USA,2022-01,153878,2022-02,25779174.0
"Minot, ND: Minot International",NORTH DAKOTA,USA,2022-01,0,2022-02,1348519.0
"Mission/McAllen/Edinburg, TX: McAllen Miller International",TEXAS,USA,2022-01,0,2022-02,5715628.0
"Mobile, AL: Mobile Regional",ALABAMA,USA,2022-01,0,2022-02,5554983.0
"Moline, IL: Quad Cities International",ILLINOIS,USA,2022-01,0,2022-02,3282197.0
"Montgomery, AL: Montgomery Regional",ALABAMA,USA,2022-01,0,2022-02,9888840.0
"Myrtle Beach, SC: Myrtle Beach International",SOUTH CAROLINA,USA,2022-01,0,2022-02,6284264.0
"Nashville, TN: Nashville International",TENNESSEE,USA,2022-01,6328,2022-02,17000609.0
"New Orleans, LA: Louis Armstrong New Orleans International",LOUISIANA,USA,2022-01,7095,2022-02,1957695.0
"New York, NY: John F. Kennedy International",NEW YORK,USA,2022-01,1340911,2022-02,96291559.0
"Newark, NJ: Newark Liberty International",NEW JERSEY,USA,2022-01,608350,2022-02,32911734.0
"Niagara Falls, NY: Niagara Falls International",NEW YORK,USA,2022-01,0,2022-02,1308680.0
"Norfolk, VA: Norfolk International",VIRGINIA,USA,2022-01,307,2022-02,2526805.0
"North Platte, NE: North Platte Regional Airport Lee Bird Field",NEBRASKA,USA,2022-01,0,2022-02,976752.0
"Oakland, CA: Metro Oakland International",CALIFORNIA,USA,2022-01,30494,2022-02,14807131.0
"Oklahoma City, OK: Will Rogers World",OKLAHOMA,USA,2022-01,0,2022-02,12204855.0
"Omaha, NE: Eppley Airfield",NEBRASKA,USA,2022-01,0,2022-02,7688090.0
"Ontario, CA: Ontario International",CALIFORNIA,USA,2022-01,14924,2022-02,31595104.0
"Orlando, FL: Orlando International",FLORIDA,USA,2022-01,304060,2022-02,13296043.0
"Palm Springs, CA: Palm Springs International",CALIFORNIA,USA,2022-01,16289,2022-02,1561214.0
"Pasco/Kennewick/Richland, WA: Tri Cities",WASHINGTON,USA,2022-01,0,2022-02,2555476.0
"Pensacola, FL: Pensacola International",FLORIDA,USA,2022-01,139,2022-02,5093081.0
"Peoria, IL: General Downing - Peoria International",ILLINOIS,USA,2022-01,0,2022-02,10655417.0
"Philadelphia, PA: Philadelphia International",PENNSYLVANIA,USA,2022-01,109918,2022-02,29350151.0
"Phoenix, AZ: Phoenix Sky Harbor International",ARIZONA,USA,2022-01,127905,2022-02,42318150.0
"Pittsburgh, PA: Pittsburgh International",PENNSYLVANIA,USA,2022-01,4149,2022-02,24298815.0
"Portland, ME: Portland International Jetport",MAINE,USA,2022-01,0,2022-02,1477153.0
"Portland, OR: Portland International",OREGON,USA,2022-01,27104,2022-02,6258836.0
"Providence, RI: Rhode Island Tf Green International",RHODE ISLAND,USA,2022-01,0,2022-02,28063775.0
"Provo, UT: Provo Municipal",UTAH,USA,2022-01,0,2022-02,6420881.0
"Pueblo, CO: Pueblo Memorial",COLORADO,USA,2022-01,0,2022-02,2353175.0
"Raleigh/Durham, NC: Raleigh-Durham International",NORTH CAROLINA,USA,2022-01,4935,2022-02,29433428.0
"Rapid City, SD: Rapid City Regional",SOUTH DAKOTA,USA,2022-01,0,2022-02,1586751.0
"Reno, NV: Reno/Tahoe International",NEVADA,USA,2022-01,5780,2022-02,3975659.0
"Richmond, VA: Richmond International",VIRGINIA,USA,2022-01,0,2022-02,8700327.0
"Rochester, MN: Rochester International",MINNESOTA,USA,2022-01,0,2022-02,7227894.0
"Rochester, NY: Frederick Douglass Grtr Rochester International",NEW YORK,USA,2022-01,0,2022-02,5546826.0
"Rockford, IL: Chicago/Rockford International",ILLINOIS,USA,2022-01,0,2022-02,7329140.0
"Sacramento, CA: Sacramento International",CALIFORNIA,USA,2022-01,29361,2022-02,20313291.0
"Salt Lake City, UT: Salt Lake City International",UTAH,USA,2022-01,59619,2022-02,15898875.0
"San Angelo, TX: San Angelo Regional/Mathis Field",TEXAS,USA,2022-01,0,2022-02,1085765.0
"San Antonio, TX: San Antonio International",TEXAS,USA,2022-01,45670,2022-02,19030087.0
"San Diego, CA: San Diego International",CALIFORNIA,USA,2022-01,27893,2022-02,20311344.0
"San Francisco, CA: San Francisco International",CALIFORNIA,USA,2022-01,389857,2022-02,8166685.0
"San Jose, CA: Norman Y. Mineta San Jose International",CALIFORNIA,USA,2022-01,44157,2022-02,15342690.0
"Sanford, FL: Orlando Sanford International",FLORIDA,USA,2022-01,2318,2022-02,6835927.0
"Sarasota/Bradenton, FL: Sarasota/Bradenton International",FLORIDA,USA,2022-01,0,2022-02,5224196.0
"Savannah, GA: Savannah/Hilton Head International",GEORGIA,USA,2022-01,0,2022-02,4594664.0
"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",NEBRASKA,USA,2022-01,0,2022-02,772239.0
"Seattle, WA: Lake Union Terminal",WASHINGTON,USA,2022-01,0,2022-02,18768379.0
"Shreveport, LA: Shreveport Regional",LOUISIANA,USA,2022-01,0,2022-02,1024711.0
"Sioux Falls, SD: Joe Foss Field",SOUTH DAKOTA,USA,2022-01,0,2022-02,5066739.0
"South Bend, IN: South Bend International",INDIANA,USA,2022-01,0,2022-02,9811110.0
"Spokane, WA: Spokane International",WASHINGTON,USA,2022-01,0,2022-02,6283744.0
"St. Louis, MO: St Louis Lambert International",MISSOURI,USA,2022-01,23884,2022-02,16179026.0
"St. Petersburg, FL: St Pete Clearwater International",FLORIDA,USA,2022-01,1046,2022-02,5638949.0
"Syracuse, NY: Syracuse Hancock International",NEW YORK,USA,2022-01,0,2022-02,10009076.0
"Tallahassee, FL: Tallahassee International",FLORIDA,USA,2022-01,0,2022-02,6286518.0
"Tampa, FL: Tampa International",FLORIDA,USA,2022-01,39649,2022-02,15376860.0
"Toledo, OH: Eugene F Kranz Toledo Express",OHIO,USA,2022-01,0,2022-02,7696143.0
"Tucson, AZ: Tucson International",ARIZONA,USA,2022-01,153,2022-02,8674355.0
"Tullahoma, TN: Arnold AFB",TENNESSEE,USA,2022-01,0,2022-02,2595121.0
"Tulsa, OK: Tulsa International",OKLAHOMA,USA,2022-01,0,2022-02,10024300.0
"Twin Falls, ID: Joslin Field - Magic Valley Regional",IDAHO,USA,2022-01,0,2022-02,1495651.0
"Waco, TX: Waco Regional",TEXAS,USA,2022-01,0,2022-02,2194913.0
"Washington, DC: Ronald Reagan Washington National",DISTRICT OF COLUMBIA,USA,2022-01,6875,2022-02,16580322.0
"West Palm Beach/Palm Beach, FL: Palm Beach International",FLORIDA,USA,2022-01,3659,2022-02,13492590.0
"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",TEXAS,USA,2022-01,0,2022-02,3340459.0
"Wichita, KS: Wichita Dwight D Eisenhower National",KANSAS,USA,2022-01,0,2022-02,7043505.0
"Wilmington, NC: Wilmington International",NORTH CAROLINA,USA,2022-01,0,2022-02,5668972.0
"Yakima, WA: Yakima Air Terminal/McAllister Field",WASHINGTON,USA,2022-01,0,2022-02,2816630.0
"Yuma, AZ: Yuma MCAS/Yuma International",ARIZONA,USA,2022-01,0,2022-02,3355311.0
"Abilene, TX: Abilene Regional",TEXAS,USA,2022-02,0,2022-03,1499202.0
"Akron, OH: Akron-Canton Regional",OHIO,USA,2022-02,0,2022-03,13492694.0
"Albany, NY: Albany International",NEW YORK,USA,2022-02,0,2022-03,11395884.0
"Albuquerque, NM: Albuquerque International Sunport",NEW MEXICO,USA,2022-02,155,2022-03,8980018.0
"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",PENNSYLVANIA,USA,2022-02,0,2022-03,15401393.0
"Amarillo, TX: Rick Husband Amarillo International",TEXAS,USA,2022-02,0,2022-03,4027851.0
"Atlanta, GA: Hartsfield-Jackson Atlanta International",GEORGIA,USA,2022-02,526210,2022-03,13179874.0
"Atlantic City, NJ: Atlantic City International",NEW JERSEY,USA,2022-02,1001,2022-03,2783154.0
"Augusta, GA: Augusta Regional at Bush Field",GEORGIA,USA,2022-02,0,2022-03,6911817.0
"Austin, TX: Austin - Bergstrom International",TEXAS,USA,2022-02,33963,2022-03,14110604.0
"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",MARYLAND,USA,2022-02,62171,2022-03,10396667.0
"Bangor, ME: Bangor International",MAINE,USA,2022-02,3159,2022-03,1491348.0
"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",LOUISIANA,USA,2022-02,0,2022-03,155458.0
"Bellingham, WA: Bellingham International",WASHINGTON,USA,2022-02,0,2022-03,1819548.0
"Bend/Redmond, OR: Roberts Field",OREGON,USA,2022-02,0,2022-03,5000135.0
"Billings, MT: Billings Logan International",MONTANA,USA,2022-02,0,2022-03,2115173.0
"Birmingham, AL: Birmingham-Shuttlesworth International",ALABAMA,USA,2022-02,0,2022-03,6664695.0
"Bismarck/Mandan, ND: Bismarck Municipal",NORTH DAKOTA,USA,2022-02,0,2022-03,1663395.0
"Boise, ID: Boise Air Terminal",IDAHO,USA,2022-02,0,2022-03,6806830.0
"Boston, MA: Logan International",MASSACHUSETTS,USA,2022-02,207130,2022-03,19940790.0
"Bozeman, MT: Bozeman Yellowstone International",MONTANA,USA,2022-02,0,2022-03,1652040.0
"Bristol/Johnson City/Kingsport, TN: Tri Cities",TENNESSEE,USA,2022-02,0,2022-03,11578000.0
"Brownsville, TX: Brownsville South Padre Island International",TEXAS,USA,2022-02,0,2022-03,3098089.0
"Buffalo, NY: Buffalo Niagara International",NEW YORK,USA,2022-02,500,2022-03,7138250.0
"Burbank, CA: Bob Hope",CALIFORNIA,USA,2022-02,427,2022-03,5915785.0
"Burlington, VT: Burlington International",VERMONT,USA,2022-02,0,2022-03,2449760.0
"Camp Springs, MD: Joint Base Andrews",MARYLAND,USA,2022-02,0,2022-03,8895227.0
"Casper, WY: Casper/Natrona County International",WYOMING,USA,2022-02,0,2022-03,1393747.0
"Cedar Rapids/Iowa City, IA: The Eastern Iowa",IOWA,USA,2022-02,0,2022-03,4035242.0
"Charleston, SC: Charleston AFB/International",SOUTH CAROLINA,USA,2022-02,0,2022-03,7048847.0
"Charlotte, NC: Charlotte Douglas International",NORTH CAROLINA,USA,2022-02,166232,2022-03,37390678.0
"Chattanooga, TN: Lovell Field",TENNESSEE,USA,2022-02,0,2022-03,6189765.0
"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",WYOMING,USA,2022-02,0,2022-03,3128944.0
"Chicago, IL: Chicago Midway International",ILLINOIS,USA,2022-02,43126,2022-03,55938267.0
"Cincinnati, OH: Cincinnati/Northern Kentucky International",OHIO,USA,2022-02,4890,2022-03,11004353.0
"Cleveland, OH: Cleveland-Hopkins International",OHIO,USA,2022-02,9727,2022-03,12627217.0
"College Station/Bryan, TX: Easterwood Field",TEXAS,USA,2022-02,0,2022-03,4633155.0
"Colorado Springs, CO: City of Colorado Springs Municipal",COLORADO,USA,2022-02,0,2022-03,332195.0
"Columbia, SC: Columbia Metropolitan",SOUTH CAROLINA,USA,2022-02,0,2022-03,9492442.0
"Columbus, GA: Columbus Airport",GEORGIA,USA,2022-02,0,2022-03,5188635.0
"Columbus, OH: John Glenn Columbus International",OHIO,USA,2022-02,3758,2022-03,16271241.0
"Corpus Christi, TX: Corpus Christi International",TEXAS,USA,2022-02,0,2022-03,4611758.0
"Dallas/Fort Worth, TX: Dallas/Fort Worth International",TEXAS,USA,2022-02,444587,2022-03,54591724.0
"Dayton, OH: James M Cox/Dayton International",OHIO,USA,2022-02,0,2022-03,11127588.0
"Daytona Beach, FL: Daytona Beach International",FLORIDA,USA,2022-02,0,2022-03,687574.0
"Denver, CO: Denver International",COLORADO,USA,2022-02,193276,2022-03,17215909.0
"Des Moines, IA: Des Moines International",IOWA,USA,2022-02,0,2022-03,6697110.0
"Detroit, MI: Detroit Metro Wayne County",MICHIGAN,USA,2022-02,99987,2022-03,34209483.0
